book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
812,16070903,16070903,21864517,47,,,Abbi Glines,2012.0,"Fallen Too Far (Too Far, #1)","Fallen Too Far (Rosemary Beach, #1; Too Far, #1)",eng,4.21,138871,143547,7995,3366,6036,19726,42292,72127,https://images.gr-assets.com/books/1349565157m/16070903.jpg,https://images.gr-assets.com/books/1349565157s/16070903.jpg
813,18081809,18081809,25391048,51,1250049377,9781250049380.0,Rainbow Rowell,2014.0,Landline,Landline,eng,3.55,113805,123422,15782,5386,13087,38025,41984,24940,https://images.gr-assets.com/books/1499378092m/18081809.jpg,https://images.gr-assets.com/books/1499378092s/18081809.jpg
823,64863,64863,1299178,81,312938993,9780312938990.0,Sue Grafton,1982.0,A is for Alibi,"A is for Alibi (Kinsey Millhone, #1)",en-US,3.82,116026,121225,3236,2465,7563,34101,42272,34824,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
831,1295102,1295102,1284222,38,067001088X,9780670010880.0,Sarah Dessen,2008.0,Lock and Key,Lock and Key,eng,4.01,120475,127649,4950,1910,6407,27658,43875,47799,https://images.gr-assets.com/books/1479691949m/1295102.jpg,https://images.gr-assets.com/books/1479691949s/1295102.jpg
833,5355,5355,1254155,112,385339666,9780385339670.0,John Grisham,1994.0,The Chamber,The Chamber,eng,3.76,102715,106806,1337,1706,7154,32686,38347,26913,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
848,12555,12555,1898187,79,345457374,9780345457370.0,Amy Tan,2001.0,The Bonesetter's Daughter,The Bonesetter's Daughter,en-US,3.98,99926,105274,2871,730,3502,23935,46287,30820,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
854,22290,12813565,849507,87,99285444,9780099285440.0,Chuck Palahniuk,1999.0,Invisible Monsters,Invisible Monsters,eng,4.0,54937,99936,4657,1625,5710,20718,35026,36857,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
860,30868,30868,1095121,48,812474945,9780812474950.0,Barbara Kingsolver,1988.0,The Bean Trees,"The Bean Trees (Greer Family, #1)",eng,3.94,105032,113568,5259,1401,5007,25764,47738,33658,https://images.gr-assets.com/books/1443483961m/30868.jpg,https://images.gr-assets.com/books/1443483961s/30868.jpg
862,17332218,17332218,16482835,34,765326361,9780765326360.0,Brandon Sanderson,2014.0,Words of Radiance,"Words of Radiance (The Stormlight Archive, #2)",eng,4.77,73572,108176,7261,154,404,2653,18272,86693,https://images.gr-assets.com/books/1391535251m/17332218.jpg,https://images.gr-assets.com/books/1391535251s/17332218.jpg
864,10967,10967,1189893,76,440221668,9780440221660.0,Diana Gabaldon,2001.0,The Fiery Cross,"The Fiery Cross (Outlander, #5)",eng,4.26,103552,120438,5048,736,3692,18829,37362,59819,https://images.gr-assets.com/books/1407366842m/10967.jpg,https://images.gr-assets.com/books/1407366842s/10967.jpg
883,78433,78433,3246409,103,1860498809,9781860498800.0,Margaret Atwood,2000.0,The Blind Assassin,The Blind Assassin,eng,3.95,98464,111284,5908,2340,6203,23409,42565,36767,https://images.gr-assets.com/books/1451445426m/78433.jpg,https://images.gr-assets.com/books/1451445426s/78433.jpg
902,32508,32508,48262,130,446612731,9780446612740.0,Michael Connelly,1992.0,The Black Echo,"The Black Echo (Harry Bosch, #1; Harry Bosch Universe, #1)",eng,4.08,98591,108388,3068,1487,2971,19722,45422,38786,https://images.gr-assets.com/books/1344265342m/32508.jpg,https://images.gr-assets.com/books/1344265342s/32508.jpg
907,5598113,5598113,5769464,73,425227510,9780425227510.0,Nora Roberts,2009.0,Vision in White,"Vision in White (Bride Quartet, #1)",eng,4.1,103933,107747,3560,1736,4571,20507,35020,45913,https://images.gr-assets.com/books/1316972164m/5598113.jpg,https://images.gr-assets.com/books/1316972164s/5598113.jpg
908,10909,10909,2532689,69,074349671X,9780743496710.0,Jodi Picoult,2006.0,The Tenth Circle,The Tenth Circle,eng,3.48,99170,103155,5101,3141,12846,36925,32003,18240,https://images.gr-assets.com/books/1348575053m/10909.jpg,https://images.gr-assets.com/books/1348575053s/10909.jpg
911,32692,32692,4847031,112,831727527,9780831727530.0,Stephen King,1992.0,Gerald's Game,Gerald's Game,eng,3.47,100158,105777,2445,6039,14425,32757,28853,23703,https://images.gr-assets.com/books/1297737756m/32692.jpg,https://images.gr-assets.com/books/1297737756s/32692.jpg
940,18693716,18693716,25570700,88,525426582,9780525426580.0,Jojo Moyes,2014.0,The One Plus One,One Plus One,eng,3.94,87412,105933,9884,1548,4059,23143,47569,29614,https://images.gr-assets.com/books/1403185695m/18693716.jpg,https://images.gr-assets.com/books/1403185695s/18693716.jpg
943,4136,4136,674383,42,316191299,9780316191300.0,David Sedaris,1997.0,Holidays on Ice,Holidays on Ice,eng,3.95,82591,90898,4509,1685,5179,20216,32529,31289,https://images.gr-assets.com/books/1328330843m/4136.jpg,https://images.gr-assets.com/books/1328330843s/4136.jpg
944,10584,10584,14015,132,451188462,9780451188460.0,Stephen King,1996.0,Desperation,Desperation,eng,3.8,94821,100128,1787,2284,8007,27093,32961,29783,https://images.gr-assets.com/books/1395764566m/10584.jpg,https://images.gr-assets.com/books/1395764566s/10584.jpg
948,187020,187020,826474,49,375726403,9780375726410.0,Richard Russo,2001.0,Empire Falls,Empire Falls,eng,3.91,90811,93054,3722,1469,5164,21151,38013,27257,https://images.gr-assets.com/books/1403184884m/187020.jpg,https://images.gr-assets.com/books/1403184884s/187020.jpg
951,22283,7076703,1602338,63,009928264X,9780099282650.0,Chuck Palahniuk,1999.0,Survivor,Survivor,en-US,3.93,49551,88231,3078,903,4759,20844,34767,26958,https://images.gr-assets.com/books/1327346693m/22283.jpg,https://images.gr-assets.com/books/1327346693s/22283.jpg
952,9420,9420,3284660,80,385338708,9780385338710.0,Sophie Kinsella,2007.0,Shopaholic and Baby,"Shopaholic & Baby (Shopaholic, #5)",eng,3.77,98130,103621,2434,2341,7661,29880,34857,28882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
962,13496084,19390926,19038910,30,,,Colleen Hoover,2012.0,Point of Retreat,"Point of Retreat (Slammed, #2)",eng,4.3,109344,124145,8186,1204,3594,16043,39235,64069,https://images.gr-assets.com/books/1330543249m/13496084.jpg,https://images.gr-assets.com/books/1330543249s/13496084.jpg
963,5350,5350,1110983,118,385339100,9780385339100.0,John Grisham,1997.0,The Partner,The Partner,,3.89,86870,91921,1896,746,4116,25227,36009,25823,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
979,18816603,18816603,26757264,64,345544927,9780345544930.0,Jodi Picoult,2014.0,Leaving Time,Leaving Time,eng,3.94,76553,94584,11792,1874,5604,20043,36018,31045,https://images.gr-assets.com/books/1394487223m/18816603.jpg,https://images.gr-assets.com/books/1394487223s/18816603.jpg
986,11564,11564,1836389,115,1416524290,9781416524300.0,Stephen King,1999.0,The Girl Who Loved Tom Gordon,The Girl Who Loved Tom Gordon,,3.56,95768,103156,3281,3658,12231,33253,30730,23284,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
991,8909152,8909152,13785503,44,525951989,9780525951990.0,Rainbow Rowell,2011.0,Attachments,Attachments,eng,3.95,105414,119865,16114,2354,5547,25617,48546,37801,https://images.gr-assets.com/books/1499377988m/8909152.jpg,https://images.gr-assets.com/books/1499377988s/8909152.jpg
1012,13508607,13508607,19060869,89,1439152802,9781439152800.0,Kate Morton,2012.0,The Secret Keeper,The Secret Keeper,,4.13,89460,100731,11877,1067,3020,16399,41956,38289,https://images.gr-assets.com/books/1455089196m/13508607.jpg,https://images.gr-assets.com/books/1455089196s/13508607.jpg
1017,17572903,17572903,19249629,71,670026611,9780670026620.0,Jojo Moyes,2012.0,The Girl You Left Behind,The Girl You Left Behind,eng,3.95,80991,98231,7820,3606,4459,18512,38681,32973,https://images.gr-assets.com/books/1366558957m/17572903.jpg,https://images.gr-assets.com/books/1366558957s/17572903.jpg
1026,10965,10965,1750497,59,385340397,9780385340400.0,Diana Gabaldon,2005.0,A Breath of Snow and Ashes,"A Breath of Snow and Ashes (Outlander, #6)",eng,4.43,87098,102765,4053,439,1712,10717,30762,59135,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1027,18705209,18705209,17115101,64,1484724917,9781423146740.0,Rick Riordan,2014.0,The Blood of Olympus,"The Blood of Olympus (The Heroes of Olympus, #5)",eng,4.41,110719,125962,12234,822,2457,13295,36585,72803,https://images.gr-assets.com/books/1464201441m/18705209.jpg,https://images.gr-assets.com/books/1464201441s/18705209.jpg
1028,26247008,26247008,49997474,45,1250069793,9781250069800.0,Liane Moriarty,2016.0,Truly Madly Guilty,Truly Madly Guilty,eng,3.55,90477,116339,11983,2752,10961,41045,42953,18628,https://images.gr-assets.com/books/1491249206m/26247008.jpg,https://images.gr-assets.com/books/1491249206s/26247008.jpg
1037,5351,5351,1040524,119,385339097,9780385339090.0,John Grisham,1998.0,The Street Lawyer,The Street Lawyer,eng,3.81,80577,86456,1912,1041,5173,25497,32176,22569,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1049,68427,68427,2908871,60,765350378,9780765350370.0,Brandon Sanderson,2005.0,Elantris,"Elantris (Elantris, #1)",eng,4.17,95950,105780,6438,1311,2974,16025,41443,44027,https://images.gr-assets.com/books/1475740953m/68427.jpg,https://images.gr-assets.com/books/1475740953s/68427.jpg
1052,3720975,3720975,3764682,59,743296419,9780743296410.0,Jodi Picoult,2009.0,Handle with Care,Handle with Care,eng,3.96,90138,95952,7443,1471,5253,21030,36173,32025,https://images.gr-assets.com/books/1316440644m/3720975.jpg,https://images.gr-assets.com/books/1316440644s/3720975.jpg
1057,5348,5348,2777175,114,440234743,9780440234750.0,John Grisham,1999.0,The Testament,The Testament,,3.83,80377,86213,2264,1012,5098,24899,31881,23323,https://images.gr-assets.com/books/1403174228m/5348.jpg,https://images.gr-assets.com/books/1403174228s/5348.jpg
1058,16331,16331,2589654,216,1579126251,9781579126250.0,Agatha Christie,1930.0,Murder at the Vicarage,"Murder at the Vicarage (Miss Marple, #1)",eng,4.03,93963,100137,2199,1170,3228,22393,37786,35560,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1065,25735012,25735012,43699375,83,316349933,9780316349930.0,"Robert Galbraith, J.K. Rowling",2015.0,Career of Evil,"Career of Evil (Cormoran Strike, #3)",eng,4.21,66979,95274,10254,550,1926,12591,42325,37882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1072,7114761,7114761,10424899,48,312554168,9780312554160.0,Emily Giffin,2010.0,Heart of the Matter,Heart of the Matter,en-US,3.73,83461,87618,4176,2202,7065,25223,30791,22337,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1074,4982,4982,905970,102,1857988841,9781857988840.0,Kurt Vonnegut Jr.,1959.0,The Sirens of Titan,The Sirens of Titan,en-GB,4.16,72493,83867,3241,552,2636,14460,31577,34642,https://images.gr-assets.com/books/1419363185m/4982.jpg,https://images.gr-assets.com/books/1419363185s/4982.jpg
1091,85379,85379,5376585,105,380718340,9780380718340.0,Patricia Cornwell,1993.0,Cruel & Unusual,"Cruel & Unusual (Kay Scarpetta, #4)",nl,4.11,83695,86940,690,586,1978,17291,34226,32859,https://images.gr-assets.com/books/1327865095m/85379.jpg,https://images.gr-assets.com/books/1327865095s/85379.jpg
1092,17288661,17288661,25046757,91,385537131,9780385537130.0,John Grisham,2013.0,Sycamore Row,Sycamore Row,eng,3.98,56315,83185,8733,709,3198,18054,36337,24887,https://images.gr-assets.com/books/1375888633m/17288661.jpg,https://images.gr-assets.com/books/1375888633s/17288661.jpg
1098,17407748,17407748,24248331,92,1455520659,9781455520660.0,Nicholas Sparks,2012.0,The Longest Ride,The Longest Ride,eng,4.14,71276,88683,8692,1011,3435,15361,31569,37307,https://images.gr-assets.com/books/1367536453m/17407748.jpg,https://images.gr-assets.com/books/1367536453s/17407748.jpg
1101,1609451,1609451,3079132,53,743496744,9780743496740.0,Jodi Picoult,2008.0,Change of Heart,Change of Heart,en-US,3.91,86471,90401,5881,1332,4859,21935,34687,27588,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1102,32370,32370,1825967,40,312423799,9780312423800.0,Augusten Burroughs,2003.0,Dry: A Memoir,Dry,eng,4.01,70550,73886,3148,728,3150,16092,28576,25340,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1103,80568,80568,3164888,60,446613347,9780446613350.0,James Patterson,2001.0,Sam's Letters To Jennifer,Sam's Letters to Jennifer,,4.15,77538,79471,2238,1022,3130,14320,25518,35481,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1106,17267,17267,1215780,82,6280560,9790007672390.0,C.S. Lewis,1945.0,The Great Divorce,The Great Divorce,en-US,4.28,75031,80763,3847,1213,2311,10473,25434,41332,https://images.gr-assets.com/books/1166805741m/17267.jpg,https://images.gr-assets.com/books/1166805741s/17267.jpg
1107,80536,80536,3111329,50,1416528636,9781416528630.0,Jennifer Weiner,2004.0,Little Earthquakes,Little Earthquakes,,3.76,77592,80501,2425,1236,5211,24377,30316,19361,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1110,24445517,24445517,24878180,41,,,Colleen Hoover,2014.0,Maybe Someday,"Maybe Someday (Maybe, #1)",eng,4.33,81707,121054,14224,1719,3961,14342,33965,67067,https://images.gr-assets.com/books/1421002815m/24445517.jpg,https://images.gr-assets.com/books/1421002815s/24445517.jpg
1111,31101,31101,1581343,41,767905202,9780767905210.0,Jane Green,1999.0,Mr Maybe,Mr. Maybe,eng,3.41,78132,79157,877,7879,8357,23883,21770,17268,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1117,8650,8650,1212784,121,752224417,9780752224410.0,Michael Crichton,1995.0,The Lost World,"The Lost World (Jurassic Park, #2)",eng,3.72,83389,92767,2426,1339,7287,28723,33791,21627,https://images.gr-assets.com/books/1386864575m/8650.jpg,https://images.gr-assets.com/books/1386864575s/8650.jpg
1123,13440,13440,1814,2,751504386,9780751504380.0,Stephen King,1985.0,Skeleton Crew,Skeleton Crew,eng,3.93,82320,88036,1251,682,3870,23568,32885,27031,https://images.gr-assets.com/books/1271861632m/13440.jpg,https://images.gr-assets.com/books/1271861632s/13440.jpg
1124,22206,22206,1311854,67,99437961,9780099437960.0,Chuck Palahniuk,2002.0,Lullaby,Lullaby,,3.73,66713,76680,2586,1404,6142,22378,28519,18237,https://images.gr-assets.com/books/1327268513m/22206.jpg,https://images.gr-assets.com/books/1327268513s/22206.jpg
1130,17788401,17788401,24878172,21,,,Colleen Hoover,2014.0,Ugly Love,Ugly Love,eng,4.3,107583,116301,15257,1759,4146,14108,33398,62890,https://images.gr-assets.com/books/1399179135m/17788401.jpg,https://images.gr-assets.com/books/1399179135s/17788401.jpg
1138,43933,43933,977015,119,440236703,9780440236700.0,Harlan Coben,2001.0,Tell No One,Tell No One,eng,4.11,78070,85209,3738,681,2559,15411,34596,31962,https://images.gr-assets.com/books/1421365049m/43933.jpg,https://images.gr-assets.com/books/1421365049s/43933.jpg
1144,14249,14249,718772,51,60959037,9780060959040.0,Barbara Kingsolver,2000.0,Prodigal Summer,Prodigal Summer,en-US,3.98,78529,81104,5233,1196,4129,17398,30971,27410,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1149,14865,14865,3254054,65,743454553,9780743454550.0,Jodi Picoult,2005.0,Vanishing Acts,Vanishing Acts,en-US,3.68,79662,82770,3872,1234,6255,27232,31134,16915,https://images.gr-assets.com/books/1407719603m/14865.jpg,https://images.gr-assets.com/books/1407719603s/14865.jpg
1153,33456,33456,3258721,38,60590270,9780060590280.0,Christopher Moore,2006.0,A Dirty Job,"A Dirty Job (Grim Reaper, #1)",en-US,4.08,78523,84684,5640,1310,3297,15234,32020,32823,https://images.gr-assets.com/books/1331323415m/33456.jpg,https://images.gr-assets.com/books/1331323415s/33456.jpg
1161,4799,4799,824028,155,014200068X,9780142000690.0,John Steinbeck,1945.0,Cannery Row ,Cannery Row,eng,4.02,81598,88541,3926,851,3520,18946,35153,30071,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1165,17314430,17314430,23981243,42,,2940016231920.0,"J. Lynn, Jennifer L. Armentrout",2013.0,Wait for You,"Wait for You (Wait for You, #1)",eng,4.19,106236,115224,7550,1772,3824,16957,40784,51887,https://images.gr-assets.com/books/1363819713m/17314430.jpg,https://images.gr-assets.com/books/1363819713s/17314430.jpg
1169,13047090,13047090,18211575,44,1620610116,9781620610110.0,Jennifer L. Armentrout,2012.0,Onyx,"Onyx (Lux, #2)",eng,4.33,111448,119355,9018,1174,3166,14340,36807,63868,https://images.gr-assets.com/books/1329408511m/13047090.jpg,https://images.gr-assets.com/books/1329408511s/13047090.jpg
1182,13596166,13596166,19185026,82,1781162646,9781781162640.0,Stephen King,2013.0,Joyland,Joyland,eng,3.9,75018,82221,9627,1349,4135,19027,34328,23382,https://images.gr-assets.com/books/1348154483m/13596166.jpg,https://images.gr-assets.com/books/1348154483s/13596166.jpg
